Concepto;Sub concepto;Año_Recaudo;Mes;Monto
Ingresos por Contraprestación ;   - Tasas Tarjetas de Turismo;2021;Agosto;296182550.8
Ingresos por Contraprestación ;   - Derechos Administrativos;2021;Agosto;6909572.82
Otros Ingresos;  - Regalía Neta de Fundición Minera (RNF);2021;Agosto;0
Otros Ingresos;  - Multas y Sanciones;2021;Agosto;64708554.61
Otros Ingresos;  - Ingresos Diversos;2021;Agosto;3581525.58
Otros Ingresos;  -Contribución GLP;2021;Agosto;761020060.2
Otros Ingresos;  - Otros;2021;Agosto;339849.94
Impuestos Sobre la Renta de las Personas Físicas ;  - Impuesto S/Renta de las Personas Físicas Ley 11-92;2021;Septiembre;412021066.7
Impuestos Sobre la Renta de las Personas Físicas ;  - Impuesto S/Renta de los Salarios Ley 11-92;2021;Septiembre;4065562877
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Prestación Serv. Grales.;2021;Septiembre;481029978.3
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención sobre Premios;2021;Septiembre;21087048.36
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Alquileres y Arrendamientos;2021;Septiembre;76748997.43
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Retribuciones Complementarias;2021;Septiembre;123920375.9
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Intereses Personas Físicas;2021;Septiembre;284010545.8
 Impuestos de las Empresas y Otras Corporaciones;  - Impuesto S/Renta de las Empresas Ley 11-92;2021;Septiembre;6848904915
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Mínimo Anual Minero;2021;Septiembre;0
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto S/Utilidades Mineras (PUN);2021;Septiembre;0
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Sobre Ventas Zonas Francas Ley 139-11;2021;Septiembre;52382079.37
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Sobre Ventas Zonas Francas Comerciales;2021;Septiembre;80898191.46
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Casinos de Juego  ;2021;Septiembre;12176140.91
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto por Juegos Telefónicos;2021;Septiembre;3163037.78
 Impuestos de las Empresas y Otras Corporaciones;   - Retención de 1%  S/ Ganancias de Capital (Ley 139-11);2021;Septiembre;12034829.62
 Impuestos de las Empresas y Otras Corporaciones;   - Retención Intereses Personas Jurídicas;2021;Septiembre;25052720.82
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Dividendos;2021;Septiembre;1111217035
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Intereses Pagados o Acreditados en el Exterior;2021;Septiembre;60607469.72
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Pagos al Exterior en General;2021;Septiembre;1426266770
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Imp S/Ventas de Bancas (Lotería y Deportivas);2021;Septiembre;17062901.78
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Impuesto sobre Maq Tragamonedas;2021;Septiembre;54385515.21
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Provisión de Bs. y Ss. Al Estado;2021;Septiembre;798667390.9
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Otras Retenciones;2021;Septiembre;67419610.09
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Otros;2021;Septiembre;385986402.7
 Accesorios Sobre los Impuestos a los Ingresos; Accesorios Sobre los Impuestos a los Ingresos;2021;Septiembre;138522338
Impuestos Sobre la Propiedad;  - Operaciones Inmobiliarias;2021;Septiembre;1427664827
Impuestos Sobre la Propiedad; - Impuestos sobre los Activos (Empresas);2021;Septiembre;198428446.5
Impuestos Sobre la Propiedad;  - Imp. S/Prop. Inmobiliaria (Persona Física);2021;Septiembre;1006811326
Impuestos Sobre la Propiedad;  - Impuesto Sobre Sucesiones y Donaciones;2021;Septiembre;119317584.1
Impuestos Sobre la Propiedad;  - Impuesto Sobre los Activos Financieros(Ley139-11);2021;Septiembre;167791.38
Impuestos Sobre la Propiedad;  - Imp. Sobre Traspaso Vehículos de Motor;2021;Septiembre;173269792.5
Impuestos Sobre la Propiedad;  - Constitución de Cias;2021;Septiembre;52147022.79
Impuestos Sobre la Propiedad;  - Impuestos S/Cheques y Transf. Bancarias;2021;Septiembre;909893190.7
Impuestos Sobre la Propiedad;  - Accesorios sobre la Propiedad;2021;Septiembre;218761754.3
 Impuestos Sobre los Bienes y Servicios;   - ITBIS;2021;Septiembre;11841872559
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuestos Selectivos  Prod derivados del Alcohol;2021;Septiembre;793429523
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto Selectivo a las cervezas;2021;Septiembre;1480022999
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto Selectivo al Tabaco;2021;Septiembre;43275338.02
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Hidrocarburos 16% Ad-Valorem;2021;Septiembre;2535293601
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Hidrocarburos Específico;2021;Septiembre;4389191496
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto S/Ss. De Telecomunicaciones;2021;Septiembre;688680197.2
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto S/ los Seguros;2021;Septiembre;698440824.9
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Otros;2021;Septiembre;1862400.98
 Impuestos Sobre el Uso de Bienes y Licencias;    - Imp. Inscripción Vehículos (Primera Placa);2021;Septiembre;1196035442
 Impuestos Sobre el Uso de Bienes y Licencias;    - Derecho de Circulación Vehículos de Motor;2021;Septiembre;45060275
 Impuestos Sobre el Uso de Bienes y Licencias;    - Impuesto Sobre Tramitación de Documentos;2021;Septiembre;88310.51
 Impuestos Sobre el Uso de Bienes y Licencias;    - Imp Específico Bancas (Lotería y Deportivas);2021;Septiembre;110817790.7
 Impuestos Sobre el Uso de Bienes y Licencias;    - Otros;2021;Septiembre;3478.24
 Accesorios Sobre Impuestos Internos a Mercancías y Servicios; Accesorios Sobre Impuestos Internos a Mercancías y Servicios;2021;Septiembre;186197822.6
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Salida de Pasajeros al Exterior por Aeropuertos;2021;Septiembre;625315889.6
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Otros;2021;Septiembre;148504
Impuestos Ecológico;   - Impuesto Emisiones CO2;2021;Septiembre;89923602.43
Ingresos por Contraprestación ;   - Tasas Tarjetas de Turismo;2021;Septiembre;275460215.1
Ingresos por Contraprestación ;   - Derechos Administrativos;2021;Septiembre;6861914.87
Otros Ingresos;  - Regalía Neta de Fundición Minera (RNF);2021;Septiembre;0
Otros Ingresos;  - Multas y Sanciones;2021;Septiembre;20465690.14
Otros Ingresos;  - Ingresos Diversos;2021;Septiembre;5476870.03
Otros Ingresos;  -Contribución GLP;2021;Septiembre;913042582.6
Otros Ingresos;  - Otros;2021;Septiembre;485400.51
Impuestos Sobre la Renta de las Personas Físicas ;  - Impuesto S/Renta de las Personas Físicas Ley 11-92;2021;Octubre;209467729.8
Impuestos Sobre la Renta de las Personas Físicas ;  - Impuesto S/Renta de los Salarios Ley 11-92;2021;Octubre;3921232858
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Prestación Serv. Grales.;2021;Octubre;453467449.8
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención sobre Premios;2021;Octubre;36688799.81
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Alquileres y Arrendamientos;2021;Octubre;80652819.72
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Retribuciones Complementarias;2021;Octubre;121961926.5
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Intereses Personas Físicas;2021;Octubre;227638552.9
 Impuestos de las Empresas y Otras Corporaciones;  - Impuesto S/Renta de las Empresas Ley 11-92;2021;Octubre;11101550640
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Mínimo Anual Minero;2021;Octubre;0
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto S/Utilidades Mineras (PUN);2021;Octubre;297969748.8
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Sobre Ventas Zonas Francas Ley 139-11;2021;Octubre;55038586.43
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Sobre Ventas Zonas Francas Comerciales;2021;Octubre;62875921.86
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Casinos de Juego  ;2021;Octubre;12538670.22
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto por Juegos Telefónicos;2021;Octubre;5664975.58
 Impuestos de las Empresas y Otras Corporaciones;   - Retención de 1%  S/ Ganancias de Capital (Ley 139-11);2021;Octubre;5677071.84
 Impuestos de las Empresas y Otras Corporaciones;   - Retención Intereses Personas Jurídicas;2021;Octubre;19604220.6
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Dividendos;2021;Octubre;707893655.9
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Intereses Pagados o Acreditados en el Exterior;2021;Octubre;198643221.5
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Pagos al Exterior en General;2021;Octubre;989393359.1
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Imp S/Ventas de Bancas (Lotería y Deportivas);2021;Octubre;17714171.47
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Impuesto sobre Maq Tragamonedas;2021;Octubre;57101927.64
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Provisión de Bs. y Ss. Al Estado;2021;Octubre;716982971.9
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Otras Retenciones;2021;Octubre;76559972.12
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Otros;2021;Octubre;918860717.6
 Accesorios Sobre los Impuestos a los Ingresos; Accesorios Sobre los Impuestos a los Ingresos;2021;Octubre;127990747.5
Impuestos Sobre la Propiedad;  - Operaciones Inmobiliarias;2021;Octubre;2822213405
Impuestos Sobre la Propiedad; - Impuestos sobre los Activos (Empresas);2021;Octubre;2562573983
Impuestos Sobre la Propiedad;  - Imp. S/Prop. Inmobiliaria (Persona Física);2021;Octubre;149211247
Impuestos Sobre la Propiedad;  - Impuesto Sobre Sucesiones y Donaciones;2021;Octubre;137460662
Impuestos Sobre la Propiedad;  - Impuesto Sobre los Activos Financieros(Ley139-11);2021;Octubre;191158.68
Impuestos Sobre la Propiedad;  - Imp. Sobre Traspaso Inmuebles y Vehículos;2021;Octubre;165347692.6
Impuestos Sobre la Propiedad;  - Constitución de Cias;2021;Octubre;99980740.78
Impuestos Sobre la Propiedad;  - Impuestos S/Cheques y Transf. Bancarias;2021;Octubre;1124906554
Impuestos Sobre la Propiedad;  - Accesorios sobre la Propiedad;2021;Octubre;171066758.8
 Impuestos Sobre los Bienes y Servicios;   - ITBIS;2021;Octubre;11928425592
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuestos Selectivos  Prod derivados del Alcohol;2021;Octubre;1031632746
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto Selectivo a las cervezas;2021;Octubre;1387520747
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto Selectivo al Tabaco;2021;Octubre;44340179.63
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Hidrocarburos 16% Ad-Valorem;2021;Octubre;2073365386
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Hidrocarburos Específico;2021;Octubre;3494332403
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto S/Ss. De Telecomunicaciones;2021;Octubre;685978752.2
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto S/ los Seguros;2021;Octubre;678266754
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Otros;2021;Octubre;170094.2
 Impuestos Sobre el Uso de Bienes y Licencias;    - Imp. Inscripción Vehículos (Primera Placa);2021;Octubre;1358461108
 Impuestos Sobre el Uso de Bienes y Licencias;    - Derecho de Circulación Vehículos de Motor;2021;Octubre;44945350
 Impuestos Sobre el Uso de Bienes y Licencias;    - Impuesto Sobre Tramitación de Documentos;2021;Octubre;0
 Impuestos Sobre el Uso de Bienes y Licencias;    - Imp Específico Bancas (Lotería y Deportivas);2021;Octubre;110375228.5
 Impuestos Sobre el Uso de Bienes y Licencias;    - Otros;2021;Octubre;18448.6
 Accesorios Sobre Impuestos Internos a Mercancías y Servicios; Accesorios Sobre Impuestos Internos a Mercancías y Servicios;2021;Octubre;203680584
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Salida de Pasajeros al Exterior por Aeropuertos;2021;Octubre;467333103
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Otros;2021;Octubre;139438
Impuestos Ecológico;   - Impuesto Emisiones CO2;2021;Octubre;96090410.25
Ingresos por Contraprestación ;   - Tasas Tarjetas de Turismo;2021;Octubre;290339287.5
Ingresos por Contraprestación ;   - Derechos Administrativos;2021;Octubre;6818074
Otros Ingresos;  - Regalía Neta de Fundición Minera (RNF);2021;Octubre;0
Otros Ingresos;  - Multas y Sanciones;2021;Octubre;32167240.58
Otros Ingresos;  - Ingresos Diversos;2021;Octubre;5527423.25
Otros Ingresos;  -Contribución GLP;2021;Octubre;701289544.5
Otros Ingresos;  - Otros;2021;Octubre;3711034.59
Impuestos Sobre la Renta de las Personas Físicas ;  - Impuesto S/Renta de las Personas Físicas Ley 11-92;2021;Noviembre;129432192.6
Impuestos Sobre la Renta de las Personas Físicas ;  - Impuesto S/Renta de los Salarios Ley 11-92;2021;Noviembre;4619701459
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Prestación Serv. Grales.;2021;Noviembre;470144701.9
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención sobre Premios;2021;Noviembre;28740306.7
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Alquileres y Arrendamientos;2021;Noviembre;72033821.61
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Retribuciones Complementarias;2021;Noviembre;120774608.7
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Intereses Personas Físicas;2021;Noviembre;215976990.6
 Impuestos de las Empresas y Otras Corporaciones;  - Impuesto S/Renta de las Empresas Ley 11-92;2021;Noviembre;11485468158
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Mínimo Anual Minero;2021;Noviembre;0
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto S/Utilidades Mineras (PUN);2021;Noviembre;0
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Sobre Ventas Zonas Francas Ley 139-11;2021;Noviembre;54588823.16
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Sobre Ventas Zonas Francas Comerciales;2021;Noviembre;68583081.75
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Casinos de Juego  ;2021;Noviembre;12218550.45
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto por Juegos Telefónicos;2021;Noviembre;4686985.86
 Impuestos de las Empresas y Otras Corporaciones;   - Retención de 1%  S/ Ganancias de Capital (Ley 139-11);2021;Noviembre;5945598.73
 Impuestos de las Empresas y Otras Corporaciones;   - Retención Intereses Personas Jurídicas;2021;Noviembre;16903941.26
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Dividendos;2021;Noviembre;1939951926
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Intereses Pagados o Acreditados en el Exterior;2021;Noviembre;49723567.29
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Pagos al Exterior en General;2021;Noviembre;1213921640
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Imp S/Ventas de Bancas (Lotería y Deportivas);2021;Noviembre;16863461.74
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Impuesto sobre Maq Tragamonedas;2021;Noviembre;57921120.64
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Provisión de Bs. y Ss. Al Estado;2021;Noviembre;722020319.5
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Otras Retenciones;2021;Noviembre;86543290.18
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Otros;2021;Noviembre;227545696.7
 Accesorios Sobre los Impuestos a los Ingresos; Accesorios Sobre los Impuestos a los Ingresos;2021;Noviembre;117511559.8
Impuestos Sobre la Propiedad;  - Operaciones Inmobiliarias;2021;Noviembre;1701765700
Impuestos Sobre la Propiedad; - Impuestos sobre los Activos (Empresas);2021;Noviembre;288048359.9
Impuestos Sobre la Propiedad;  - Imp. S/Prop. Inmobiliaria (Persona Física);2021;Noviembre;134558179.8
Impuestos Sobre la Propiedad;  - Impuesto Sobre Sucesiones y Donaciones;2021;Noviembre;139967828.2
Impuestos Sobre la Propiedad;  - Impuesto Sobre los Activos Financieros(Ley139-11);2021;Noviembre;221235.76
Impuestos Sobre la Propiedad;  - Imp. Sobre Traspaso Inmuebles y Vehículos;2021;Noviembre;175183728
Impuestos Sobre la Propiedad;  - Constitución de Cias;2021;Noviembre;160793171.6
Impuestos Sobre la Propiedad;  - Impuestos S/Cheques y Transf. Bancarias;2021;Noviembre;924560721.5
Impuestos Sobre la Propiedad;  - Accesorios sobre la Propiedad;2021;Noviembre;235154978.7
 Impuestos Sobre los Bienes y Servicios;   - ITBIS;2021;Noviembre;11673038987
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuestos Selectivos  Prod derivados del Alcohol;2021;Noviembre;668320019.8
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto Selectivo a las cervezas;2021;Noviembre;1485714816
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto Selectivo al Tabaco;2021;Noviembre;41048064.83
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Hidrocarburos 16% Ad-Valorem;2021;Noviembre;2308491274
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Hidrocarburos Específico;2021;Noviembre;3583007860
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto S/Ss. De Telecomunicaciones;2021;Noviembre;699797829.1
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto S/ los Seguros;2021;Noviembre;669372254
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Otros;2021;Noviembre;20675053.63
 Impuestos Sobre el Uso de Bienes y Licencias;    - Imp. Inscripción Vehículos (Primera Placa);2021;Noviembre;1398312819
 Impuestos Sobre el Uso de Bienes y Licencias;    - Derecho de Circulación Vehículos de Motor;2021;Noviembre;300060535.2
 Impuestos Sobre el Uso de Bienes y Licencias;    - Impuesto Sobre Tramitación de Documentos;2021;Noviembre;0
 Impuestos Sobre el Uso de Bienes y Licencias;    - Imp Específico Bancas (Lotería y Deportivas);2021;Noviembre;107702070.7
 Impuestos Sobre el Uso de Bienes y Licencias;    - Otros;2021;Noviembre;8615.26
 Accesorios Sobre Impuestos Internos a Mercancías y Servicios; Accesorios Sobre Impuestos Internos a Mercancías y Servicios;2021;Noviembre;70076755.61
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Salida de Pasajeros al Exterior por Aeropuertos;2021;Noviembre;603467942.6
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Otros;2021;Noviembre;79378
Impuestos Ecológico;   - Impuesto Emisiones CO2;2021;Noviembre;103347817.3
Ingresos por Contraprestación ;   - Tasas Tarjetas de Turismo;2021;Noviembre;341027370
Ingresos por Contraprestación ;   - Derechos Administrativos;2021;Noviembre;6933951.92
Otros Ingresos;  - Regalía Neta de Fundición Minera (RNF);2021;Noviembre;0
Otros Ingresos;  - Multas y Sanciones;2021;Noviembre;17598312.48
Otros Ingresos;  - Ingresos Diversos;2021;Noviembre;10010068.02
Otros Ingresos;  -Contribución GLP;2021;Noviembre;778982994.9
Otros Ingresos;  - Otros;2021;Noviembre;468752.65
Impuestos Sobre la Renta de las Personas Físicas ;  - Impuesto S/Renta de las Personas Físicas Ley 11-92;2021;Diciembre;342897787.1
Impuestos Sobre la Renta de las Personas Físicas ;  - Impuesto S/Renta de los Salarios Ley 11-92;2021;Diciembre;4909713748
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Prestación Serv. Grales.;2021;Diciembre;514483602.4
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención sobre Premios;2021;Diciembre;47145268.46
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Alquileres y Arrendamientos;2021;Diciembre;101506295
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Retribuciones Complementarias;2021;Diciembre;126138301.5
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Intereses Personas Físicas;2021;Diciembre;224734937.6
 Impuestos de las Empresas y Otras Corporaciones;  - Impuesto S/Renta de las Empresas Ley 11-92;2021;Diciembre;6985774417
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Mínimo Anual Minero;2021;Diciembre;0
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto S/Utilidades Mineras (PUN);2021;Diciembre;0
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Sobre Ventas Zonas Francas Ley 139-11;2021;Diciembre;60206921.08
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Sobre Ventas Zonas Francas Comerciales;2021;Diciembre;81778089.47
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Casinos de Juego  ;2021;Diciembre;12817815.35
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto por Juegos Telefónicos;2021;Diciembre;5836348.61
 Impuestos de las Empresas y Otras Corporaciones;   - Retención de 1%  S/ Ganancias de Capital (Ley 139-11);2021;Diciembre;4076542.23
 Impuestos de las Empresas y Otras Corporaciones;   - Retención Intereses Personas Jurídicas;2021;Diciembre;21249810.23
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Dividendos;2021;Diciembre;962313038.1
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Intereses Pagados o Acreditados en el Exterior;2021;Diciembre;113781565.8
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Pagos al Exterior en General;2021;Diciembre;1343543867
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Imp S/Ventas de Bancas (Lotería y Deportivas);2021;Diciembre;16944802.9
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Impuesto sobre Maq Tragamonedas;2021;Diciembre;58090353.44
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Provisión de Bs. y Ss. Al Estado;2021;Diciembre;940870096.5
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Otras Retenciones;2021;Diciembre;88893103.43
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Otros;2021;Diciembre;209166262.7
 Accesorios Sobre los Impuestos a los Ingresos; Accesorios Sobre los Impuestos a los Ingresos;2021;Diciembre;118090665.3
Impuestos Sobre la Propiedad;  - Operaciones Inmobiliarias;2021;Diciembre;1347751545
Impuestos Sobre la Propiedad; - Impuestos sobre los Activos (Empresas);2021;Diciembre;207390906.4
Impuestos Sobre la Propiedad;  - Imp. S/Prop. Inmobiliaria (Persona Física);2021;Diciembre;117400823.6
Impuestos Sobre la Propiedad;  - Impuesto Sobre Sucesiones y Donaciones;2021;Diciembre;137935422.9
Impuestos Sobre la Propiedad;  - Impuesto Sobre los Activos Financieros(Ley139-11);2021;Diciembre;256803.39
Impuestos Sobre la Propiedad;  - Imp. Sobre Traspaso Inmuebles y Vehículos;2021;Diciembre;172326828.9
Impuestos Sobre la Propiedad;  - Constitución de Cias;2021;Diciembre;656007065.7
Impuestos Sobre la Propiedad;  - Impuestos S/Cheques y Transf. Bancarias;2021;Diciembre;1401604974
Impuestos Sobre la Propiedad;  - Accesorios sobre la Propiedad;2021;Diciembre;232874918.6
 Impuestos Sobre los Bienes y Servicios;   - ITBIS;2021;Diciembre;12789434453
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuestos Selectivos  Prod derivados del Alcohol;2021;Diciembre;989839710.3
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto Selectivo a las cervezas;2021;Diciembre;1394681226
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto Selectivo al Tabaco;2021;Diciembre;46288289.4
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Hidrocarburos 16% Ad-Valorem;2021;Diciembre;2852994426
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Hidrocarburos Específico;2021;Diciembre;4460192883
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto S/Ss. De Telecomunicaciones;2021;Diciembre;688535075.3
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto S/ los Seguros;2021;Diciembre;655098642
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Otros;2021;Diciembre;120814698.2
 Impuestos Sobre el Uso de Bienes y Licencias;    - Imp. Inscripción Vehículos (Primera Placa);2021;Diciembre;1687456161
 Impuestos Sobre el Uso de Bienes y Licencias;    - Derecho de Circulación Vehículos de Motor;2021;Diciembre;635297743.4
 Impuestos Sobre el Uso de Bienes y Licencias;    - Impuesto Sobre Tramitación de Documentos;2021;Diciembre;0
 Impuestos Sobre el Uso de Bienes y Licencias;    - Imp Específico Bancas (Lotería y Deportivas);2021;Diciembre;105017428.7
 Impuestos Sobre el Uso de Bienes y Licencias;    - Otros;2021;Diciembre;17193.61
 Accesorios Sobre Impuestos Internos a Mercancías y Servicios; Accesorios Sobre Impuestos Internos a Mercancías y Servicios;2021;Diciembre;67662965.7
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Salida de Pasajeros al Exterior por Aeropuertos;2021;Diciembre;638565114.6
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Otros;2021;Diciembre;45300
Impuestos Ecológico;   - Impuesto Emisiones CO2;2021;Diciembre;120426424.7
Ingresos por Contraprestación ;   - Tasas Tarjetas de Turismo;2021;Diciembre;360648514.6
Ingresos por Contraprestación ;   - Derechos Administrativos;2021;Diciembre;6050482.95
Otros Ingresos;  - Regalía Neta de Fundición Minera (RNF);2021;Diciembre;0
Otros Ingresos;  - Multas y Sanciones;2021;Diciembre;61948123.82
Otros Ingresos;  - Ingresos Diversos;2021;Diciembre;4096039.15
Otros Ingresos;  -Contribución GLP;2021;Diciembre;989857332.7
Otros Ingresos;  - Otros;2021;Diciembre;1516157.27
 Accesorios Sobre Impuestos Internos a Mercancías y Servicios; Accesorios Sobre Impuestos Internos a Mercancías y Servicios;2022;Enero;54405241.73
 Accesorios Sobre los Impuestos a los Ingresos; Accesorios Sobre los Impuestos a los Ingresos;2022;Enero;99091189.86
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Hidrocarburos 16% Ad-Valorem;2022;Enero;2150667099
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Hidrocarburos Específico;2022;Enero;3331933403
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto S/ los Seguros;2022;Enero;873461523.4
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto S/Ss. De Telecomunicaciones;2022;Enero;745967771.1
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto Selectivo a las cervezas;2022;Enero;1603547777
