Concepto;Sub concepto;Año_Recaudo;Mes; Monto 
Impuestos Sobre la Renta de las Personas Físicas ;Impuesto S/Renta de los Salarios Ley 11-92;2019; Junio ; 3,138,193,016.67 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Prestación Serv. Grales.;2019; Junio ; 399,085,433.29 
Impuestos Sobre la Renta de las Personas Físicas ;Retención sobre Premios;2019; Junio ; 74,264,917.46 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Alquileres y Arrendamientos;2019; Junio ; 177,463,523.21 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Retribuciones Complementarias;2019; Junio ; 119,756,460.76 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Intereses Personas Físicas;2019; Junio ; 276,396,220.52 
Impuestos de las Empresas y Otras Corporaciones;Impuesto S/Renta de las Empresas Ley 11-92;2019; Junio ; 6,040,759,807.18 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Mínimo Anual Minero;2019; Junio ; -   
Impuestos de las Empresas y Otras Corporaciones;Impuesto S/Utilidades Mineras (PUN);2019; Junio ; 7,722,388.25 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Sobre Ventas Zonas Francas Ley 139-11;2019; Junio ; 42,845,987.00 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Sobre Ventas Zonas Francas Comerciales;2019; Junio ; 67,068,819.82 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Casinos de Juego ;2019; Junio ; 18,267,266.68 
Impuestos de las Empresas y Otras Corporaciones; Impuesto por Juegos Telefónicos;2019; Junio ; 2,726,229.78 
Impuestos de las Empresas y Otras Corporaciones;Hipodromos;2019; Junio ; -   
Impuestos de las Empresas y Otras Corporaciones;Retención de 1% S/ Ganancias de Capital (Ley 139-11);2019; Junio ; 23,490,569.14 
Impuestos de las Empresas y Otras Corporaciones;Retención Intereses Personas Jurídicas;2019; Junio ; 20,964,023.96 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Dividendos;2019; Junio ; 1,547,972,394.24 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Intereses Pagados o Acreditados en el Exterior;2019; Junio ; 212,031,580.05 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Pagos al Exterior en General;2019; Junio ; 1,345,726,451.67 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Imp S/Ventas de Bancas (Lotería y Deportivas);2019; Junio ; 20,347,419.48 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Impuesto sobre Maq Tragamonedas;2019; Junio ; 57,336,545.40 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Provisión de Bs. y Ss. Al Estado;2019; Junio ; 774,613,608.82 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Otras Retenciones;2019; Junio ; 68,548,005.08 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Otros;2019; Junio ; 82,997,631.22 
 Accesorios Sobre los Impuestos a los Ingresos;Accesorios Sobre los Impuestos a los Ingresos;2019; Junio ; 161,054,139.72 
Impuestos Sobre la Propiedad;Operaciones Inmobiliarias;2019; Junio ; 680,728,642.73 
Impuestos Sobre la Propiedad;Impuestos sobre los Activos (Empresas);2019; Junio ; 145,869,087.11 
Impuestos Sobre la Propiedad;Imp. S/Prop. Inmobiliaria (Persona Física);2019; Junio ; 92,801,120.75 
Impuestos Sobre la Propiedad;Impuesto Sobre Sucesiones y Donaciones;2019; Junio ; 78,509,363.79 
Impuestos Sobre la Propiedad;Impuesto Sobre los Activos Financieros(Ley139-11);2019; Junio ; 337,855.91 
Impuestos Sobre la Propiedad;Imp. Sobre Traspaso Vehículos de Motor;2019; Junio ; 108,431,364.40 
Impuestos Sobre la Propiedad;Constitución de Cias;2019; Junio ; 16,680,055.32 
Impuestos Sobre la Propiedad;Impuestos S/Cheques y Transf. Bancarias;2019; Junio ; 631,526,612.56 
Impuestos Sobre la Propiedad;Actos Traslativos;2019; Junio ; -   
Impuestos Sobre la Propiedad;Accesorios sobre la Propiedad;2019; Junio ; 158,987,478.41 
Impuestos Sobre los Bienes y Servicios;ITBIS;2019; Junio ; 9,902,427,028.34 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuestos Selectivos Prod derivados del Alcohol;2019; Junio ; 381,782,159.38 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo a las cervezas;2019; Junio ; 1,255,574,861.81 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo al Tabaco;2019; Junio ; 30,409,886.79 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos 16% Ad-Valorem;2019; Junio ; 1,452,868,587.76 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos Específico;2019; Junio ; 2,915,492,319.73 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/Ss. De Telecomunicaciones;2019; Junio ; 619,121,846.12 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/ los Seguros;2019; Junio ; 642,080,877.61 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Otros;2019; Junio ; 1,841,643.52 
Impuestos Sobre el Uso de Bienes y Licencias;Imp. Inscripción Vehículos (Primera Placa);2019; Junio ; 817,537,895.92 
Impuestos Sobre el Uso de Bienes y Licencias;Derecho de Circulación Vehículos de Motor;2019; Junio ; 38,598,804.00 
Impuestos Sobre el Uso de Bienes y Licencias;Impuesto Sobre Tramitación de Documentos;2019; Junio ; -   
Impuestos Sobre el Uso de Bienes y Licencias;Licencias para portar Armas de Fuego;2019; Junio ; -   
Impuestos Sobre el Uso de Bienes y Licencias;Imp Específico Bancas (Lotería y Deportivas);2019; Junio ; 107,317,098.39 
Impuestos Sobre el Uso de Bienes y Licencias;Otros;2019; Junio ; 18,544.21 
Accesorios Sobre Impuestos Internos a Mercancías y Servicios;Accesorios Sobre Impuestos Internos a Mercancías y Servicios;2019; Junio ; 106,198,893.71 
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Salida de Pasajeros al Exterior por Aeropuertos;2019; Junio ; 570,250,649.02 
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Derechos Consulares    ;2019; Junio ; -   
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Otros;2019; Junio ; 283,818.80 
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Accesorios de Impuestos Sobre el Comercio Exterior;2019; Junio ; -   
Impuestos Ecológico;Impuesto Emisiones CO2;2019; Junio ; 58,411,525.12 
Ingresos por Contraprestación ;Ventas de Bienes y Servicios;2019; Junio ; -   
Ingresos por Contraprestación ;Tasas Tarjetas de Turismo;2019; Junio ; 286,235,956.20 
Ingresos por Contraprestación ;Derechos Administrativos;2019; Junio ; 6,107,219.54 
Ingresos por Contraprestación ;Accesorios de Derechos Administrativos;2019; Junio ; -   
Otros Ingresos;Regalía Neta de Fundición Minera (RNF);2019; Junio ; 179,187,108.11 
Otros Ingresos;Multas y Sanciones;2019; Junio ; 22,512,442.84 
Otros Ingresos;Ingresos Diversos;2019; Junio ; 2,881,031.80 
Otros Ingresos;Contribución GLP;2019; Junio ; 1,323,417,181.27 
Otros Ingresos;Otros;2019; Junio ; 1,297,613.91 
Impuestos Sobre la Renta de las Personas Físicas ;Impuesto S/Renta de las Personas Físicas Ley 11-92;2019; Julio ; 373,082,115.63 
Impuestos Sobre la Renta de las Personas Físicas ;Impuesto S/Renta de los Salarios Ley 11-92;2019; Julio ; 3,101,637,468.01 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Prestación Serv. Grales.;2019; Julio ; 357,630,578.09 
Impuestos Sobre la Renta de las Personas Físicas ;Retención sobre Premios;2019; Julio ; 38,551,359.97 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Alquileres y Arrendamientos;2019; Julio ; 64,087,078.62 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Retribuciones Complementarias;2019; Julio ; 135,580,568.49 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Intereses Personas Físicas;2019; Julio ; 295,775,668.88 
Impuestos de las Empresas y Otras Corporaciones;Impuesto S/Renta de las Empresas Ley 11-92;2019; Julio ; 8,395,210,057.55 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Mínimo Anual Minero;2019; Julio ; -   
Impuestos de las Empresas y Otras Corporaciones;Impuesto S/Utilidades Mineras (PUN);2019; Julio ; 2,073,737,056.68 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Sobre Ventas Zonas Francas Ley 139-11;2019; Julio ; 38,112,399.82 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Sobre Ventas Zonas Francas Comerciales;2019; Julio ; 64,865,685.58 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Casinos de Juego ;2019; Julio ; 18,192,718.03 
Impuestos de las Empresas y Otras Corporaciones; Impuesto por Juegos Telefónicos;2019; Julio ; 2,070,118.85 
Impuestos de las Empresas y Otras Corporaciones;Hipodromos;2019; Julio ; -   
Impuestos de las Empresas y Otras Corporaciones;Retención de 1% S/ Ganancias de Capital (Ley 139-11);2019; Julio ; 6,922,928.21 
Impuestos de las Empresas y Otras Corporaciones;Retención Intereses Personas Jurídicas;2019; Julio ; 9,231,379.83 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Dividendos;2019; Julio ; 851,332,574.05 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Intereses Pagados o Acreditados en el Exterior;2019; Julio ; 215,028,272.18 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Pagos al Exterior en General;2019; Julio ; 952,666,191.09 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Imp S/Ventas de Bancas (Lotería y Deportivas);2019; Julio ; 18,520,832.14 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Impuesto sobre Maq Tragamonedas;2019; Julio ; 57,881,680.84 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Provisión de Bs. y Ss. Al Estado;2019; Julio ; 641,743,558.62 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Otras Retenciones;2019; Julio ; 63,788,384.05 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Otros;2019; Julio ; 80,659,434.61 
 Accesorios Sobre los Impuestos a los Ingresos;Accesorios Sobre los Impuestos a los Ingresos;2019; Julio ; 202,801,830.37 
Impuestos Sobre la Propiedad;Operaciones Inmobiliarias;2019; Julio ; 728,630,644.27 
Impuestos Sobre la Propiedad;Impuestos sobre los Activos (Empresas);2019; Julio ; 244,973,721.86 
Impuestos Sobre la Propiedad;Imp. S/Prop. Inmobiliaria (Persona Física);2019; Julio ; 88,604,977.56 
Impuestos Sobre la Propiedad;Impuesto Sobre Sucesiones y Donaciones;2019; Julio ; 52,635,716.83 
Impuestos Sobre la Propiedad;Impuesto Sobre los Activos Financieros(Ley139-11);2019; Julio ; 389,800.98 
Impuestos Sobre la Propiedad;Imp. Sobre Traspaso Vehículos de Motor;2019; Julio ; 126,179,763.51 
Impuestos Sobre la Propiedad;Constitución de Cias;2019; Julio ; 101,437,816.16 
Impuestos Sobre la Propiedad;Impuestos S/Cheques y Transf. Bancarias;2019; Julio ; 667,965,229.49 
Impuestos Sobre la Propiedad;Actos Traslativos;2019; Julio ; -   
Impuestos Sobre la Propiedad;Accesorios sobre la Propiedad;2019; Julio ; 180,488,915.15 
Impuestos Sobre los Bienes y Servicios;ITBIS;2019; Julio ; 10,004,213,117.78 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuestos Selectivos Prod derivados del Alcohol;2019; Julio ; 414,522,095.79 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo a las cervezas;2019; Julio ; 1,479,322,715.37 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo al Tabaco;2019; Julio ; 23,778,668.08 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos 16% Ad-Valorem;2019; Julio ; 1,576,911,232.63 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos Específico;2019; Julio ; 3,304,198,660.92 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/Ss. De Telecomunicaciones;2019; Julio ; 610,062,256.82 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/ los Seguros;2019; Julio ; 555,184,393.61 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Otros;2019; Julio ; 3,408,475.80 
Impuestos Sobre el Uso de Bienes y Licencias;Imp. Inscripción Vehículos (Primera Placa);2019; Julio ; 911,936,776.44 
Impuestos Sobre el Uso de Bienes y Licencias;Derecho de Circulación Vehículos de Motor;2019; Julio ; 44,083,656.00 
Impuestos Sobre el Uso de Bienes y Licencias;Impuesto Sobre Tramitación de Documentos;2019; Julio ; -   
Impuestos Sobre el Uso de Bienes y Licencias;Licencias para portar Armas de Fuego;2019; Julio ; -   
Impuestos Sobre el Uso de Bienes y Licencias;Imp Específico Bancas (Lotería y Deportivas);2019; Julio ; 103,918,387.85 
Impuestos Sobre el Uso de Bienes y Licencias;Otros;2019; Julio ; 12,359.57 
Accesorios Sobre Impuestos Internos a Mercancías y Servicios;Accesorios Sobre Impuestos Internos a Mercancías y Servicios;2019; Julio ; 112,136,063.33 
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Salida de Pasajeros al Exterior por Aeropuertos;2019; Julio ; 639,335,557.76 
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Derechos Consulares    ;2019; Julio ; -   
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Otros;2019; Julio ; 76,740.00 
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Accesorios de Impuestos Sobre el Comercio Exterior;2019; Julio ; -   
Impuestos Ecológico;Impuesto Emisiones CO2;2019; Julio ; 69,678,477.66 
Ingresos por Contraprestación ;Ventas de Bienes y Servicios;2019; Julio ; -   
Ingresos por Contraprestación ;Tasas Tarjetas de Turismo;2019; Julio ; 252,134,529.50 
Ingresos por Contraprestación ;Derechos Administrativos;2019; Julio ; 7,037,747.82 
Ingresos por Contraprestación ;Accesorios de Derechos Administrativos;2019; Julio ; -   
Otros Ingresos;Regalía Neta de Fundición Minera (RNF);2019; Julio ; 178,508,395.99 
Otros Ingresos;Multas y Sanciones;2019; Julio ; 21,195,610.49 
Otros Ingresos;Ingresos Diversos;2019; Julio ; 3,731,807.26 
Otros Ingresos;Contribución GLP;2019; Julio ; 792,244,505.68 
Otros Ingresos;Otros;2019; Julio ; 136,754.19 
Impuestos Sobre la Renta de las Personas Físicas ;Impuesto S/Renta de las Personas Físicas Ley 11-92;2019; Agosto ; 315,974,429.99 
Impuestos Sobre la Renta de las Personas Físicas ;Impuesto S/Renta de los Salarios Ley 11-92;2019; Agosto ; 3,493,939,647.93 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Prestación Serv. Grales.;2019; Agosto ; 400,731,748.95 
Impuestos Sobre la Renta de las Personas Físicas ;Retención sobre Premios;2019; Agosto ; 69,166,872.38 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Alquileres y Arrendamientos;2019; Agosto ; 66,346,444.24 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Retribuciones Complementarias;2019; Agosto ; 125,240,913.43 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Intereses Personas Físicas;2019; Agosto ; 414,747,450.20 
Impuestos de las Empresas y Otras Corporaciones;Impuesto S/Renta de las Empresas Ley 11-92;2019; Agosto ; 6,316,277,994.77 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Mínimo Anual Minero;2019; Agosto ; -   
Impuestos de las Empresas y Otras Corporaciones;Impuesto S/Utilidades Mineras (PUN);2019; Agosto ; -   
Impuestos de las Empresas y Otras Corporaciones;Impuesto Sobre Ventas Zonas Francas Ley 139-11;2019; Agosto ; 42,220,041.76 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Sobre Ventas Zonas Francas Comerciales;2019; Agosto ; 66,729,991.22 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Casinos de Juego ;2019; Agosto ; 18,528,001.71 
Impuestos de las Empresas y Otras Corporaciones; Impuesto por Juegos Telefónicos;2019; Agosto ; 2,488,285.58 
Impuestos de las Empresas y Otras Corporaciones;Hipodromos;2019; Agosto ; -   
Impuestos de las Empresas y Otras Corporaciones;Retención de 1% S/ Ganancias de Capital (Ley 139-11);2019; Agosto ; 1,682,355.19 
Impuestos de las Empresas y Otras Corporaciones;Retención Intereses Personas Jurídicas;2019; Agosto ; 9,698,565.77 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Dividendos;2019; Agosto ; 386,498,673.50 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Intereses Pagados o Acreditados en el Exterior;2019; Agosto ; 125,906,722.60 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Pagos al Exterior en General;2019; Agosto ; 1,118,434,472.60 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Imp S/Ventas de Bancas (Lotería y Deportivas);2019; Agosto ; 18,556,646.14 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Impuesto sobre Maq Tragamonedas;2019; Agosto ; 57,642,910.01 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Provisión de Bs. y Ss. Al Estado;2019; Agosto ; 679,438,316.44 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Otras Retenciones;2019; Agosto ; 70,492,104.70 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Otros;2019; Agosto ; 79,858,288.90 
 Accesorios Sobre los Impuestos a los Ingresos;Accesorios Sobre los Impuestos a los Ingresos;2019; Agosto ; 224,754,010.34 
Impuestos Sobre la Propiedad;Operaciones Inmobiliarias;2019; Agosto ; 669,100,543.59 
Impuestos Sobre la Propiedad;Impuestos sobre los Activos (Empresas);2019; Agosto ; 105,721,366.12 
Impuestos Sobre la Propiedad;Imp. S/Prop. Inmobiliaria (Persona Física);2019; Agosto ; 184,957,609.64 
Impuestos Sobre la Propiedad;Impuesto Sobre Sucesiones y Donaciones;2019; Agosto ; 49,773,348.29 
Impuestos Sobre la Propiedad;Impuesto Sobre los Activos Financieros(Ley139-11);2019; Agosto ; 418,090.39 
Impuestos Sobre la Propiedad;Imp. Sobre Traspaso Vehículos de Motor;2019; Agosto ; 115,887,614.11 
Impuestos Sobre la Propiedad;Constitución de Cias;2019; Agosto ; 24,430,173.27 
Impuestos Sobre la Propiedad;Impuestos S/Cheques y Transf. Bancarias;2019; Agosto ; 851,249,694.09 
Impuestos Sobre la Propiedad;Actos Traslativos;2019; Agosto ; -   
Impuestos Sobre la Propiedad;Accesorios sobre la Propiedad;2019; Agosto ; 155,598,117.31 
Impuestos Sobre los Bienes y Servicios;ITBIS;2019; Agosto ; 9,843,174,241.77 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuestos Selectivos Prod derivados del Alcohol;2019; Agosto ; 473,286,259.38 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo a las cervezas;2019; Agosto ; 1,156,071,496.81 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo al Tabaco;2019; Agosto ; 28,790,673.09 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos 16% Ad-Valorem;2019; Agosto ; 1,819,780,193.97 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos Específico;2019; Agosto ; 3,639,283,144.89 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/Ss. De Telecomunicaciones;2019; Agosto ; 605,855,828.62 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/ los Seguros;2019; Agosto ; 616,480,012.74 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Otros;2019; Agosto ; 7,857,438.29 
Impuestos Sobre el Uso de Bienes y Licencias;Imp. Inscripción Vehículos (Primera Placa);2019; Agosto ; 947,071,004.78 
Impuestos Sobre el Uso de Bienes y Licencias;Derecho de Circulación Vehículos de Motor;2019; Agosto ; 43,322,676.00 
Impuestos Sobre el Uso de Bienes y Licencias;Impuesto Sobre Tramitación de Documentos;2019; Agosto ; -   
Impuestos Sobre el Uso de Bienes y Licencias;Licencias para portar Armas de Fuego;2019; Agosto ; -   
Impuestos Sobre el Uso de Bienes y Licencias;Imp Específico Bancas (Lotería y Deportivas);2019; Agosto ; 106,888,691.76 
Impuestos Sobre el Uso de Bienes y Licencias;Otros;2019; Agosto ; 4,528.00 
Accesorios Sobre Impuestos Internos a Mercancías y Servicios;Accesorios Sobre Impuestos Internos a Mercancías y Servicios;2019; Agosto ; 111,107,717.98 
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Salida de Pasajeros al Exterior por Aeropuertos;2019; Agosto ; 637,889,149.08 
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Derechos Consulares    ;2019; Agosto ; -   
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Otros;2019; Agosto ; 148,148.00 
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Accesorios de Impuestos Sobre el Comercio Exterior;2019; Agosto ; -   
Impuestos Ecológico;Impuesto Emisiones CO2;2019; Agosto ; 73,721,722.47 
Ingresos por Contraprestación ;Ventas de Bienes y Servicios;2019; Agosto ; -   
Ingresos por Contraprestación ;Tasas Tarjetas de Turismo;2019; Agosto ; 255,733,967.10 
Ingresos por Contraprestación ;Derechos Administrativos;2019; Agosto ; 6,700,552.00 
Ingresos por Contraprestación ;Accesorios de Derechos Administrativos;2019; Agosto ; -   
Otros Ingresos;Regalía Neta de Fundición Minera (RNF);2019; Agosto ; 204,382,468.18 
Otros Ingresos;Multas y Sanciones;2019; Agosto ; 30,170,157.00 
Otros Ingresos;Ingresos Diversos;2019; Agosto ; 8,813,168.13 
Otros Ingresos;Contribución GLP;2019; Agosto ; 1,008,730,507.30 
Otros Ingresos;Otros;2019; Agosto ; 227,812.42 
Impuestos Sobre la Renta de las Personas Físicas ;Impuesto S/Renta de las Personas Físicas Ley 11-92;2019; Septiembre ; 435,864,732.00 
Impuestos Sobre la Renta de las Personas Físicas ;Impuesto S/Renta de los Salarios Ley 11-92;2019; Septiembre ; 3,176,169,530.56 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Prestación Serv. Grales.;2019; Septiembre ; 393,708,701.60 
Impuestos Sobre la Renta de las Personas Físicas ;Retención sobre Premios;2019; Septiembre ; 24,715,986.46 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Alquileres y Arrendamientos;2019; Septiembre ; 76,430,124.69 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Retribuciones Complementarias;2019; Septiembre ; 103,343,605.87 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Intereses Personas Físicas;2019; Septiembre ; 343,188,388.65 
Impuestos de las Empresas y Otras Corporaciones;Impuesto S/Renta de las Empresas Ley 11-92;2019; Septiembre ; 5,941,456,829.01 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Mínimo Anual Minero;2019; Septiembre ; -   
Impuestos de las Empresas y Otras Corporaciones;Impuesto S/Utilidades Mineras (PUN);2019; Septiembre ; 26,025,702.55 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Sobre Ventas Zonas Francas Ley 139-11;2019; Septiembre ; 46,971,630.21 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Sobre Ventas Zonas Francas Comerciales;2019; Septiembre ; 63,091,999.31 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Casinos de Juego ;2019; Septiembre ; 18,163,227.53 
Impuestos de las Empresas y Otras Corporaciones; Impuesto por Juegos Telefónicos;2019; Septiembre ; 2,319,293.99 
Impuestos de las Empresas y Otras Corporaciones;Hipodromos;2019; Septiembre ; -   
Impuestos de las Empresas y Otras Corporaciones;Retención de 1% S/ Ganancias de Capital (Ley 139-11);2019; Septiembre ; 911,932.56 
Impuestos de las Empresas y Otras Corporaciones;Retención Intereses Personas Jurídicas;2019; Septiembre ; 38,458,202.72 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Dividendos;2019; Septiembre ; 638,417,832.51 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Intereses Pagados o Acreditados en el Exterior;2019; Septiembre ; 88,045,593.77 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Pagos al Exterior en General;2019; Septiembre ; 1,161,687,232.55 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Imp S/Ventas de Bancas (Lotería y Deportivas);2019; Septiembre ; 18,421,886.74 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Impuesto sobre Maq Tragamonedas;2019; Septiembre ; 57,050,284.22 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Provisión de Bs. y Ss. Al Estado;2019; Septiembre ; 581,909,325.83 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Otras Retenciones;2019; Septiembre ; 73,701,251.45 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Otros;2019; Septiembre ; 83,097,735.59 
 Accesorios Sobre los Impuestos a los Ingresos;Accesorios Sobre los Impuestos a los Ingresos;2019; Septiembre ; 178,380,892.61 
Impuestos Sobre la Propiedad;Operaciones Inmobiliarias;2019; Septiembre ; 608,826,809.77 
Impuestos Sobre la Propiedad;Impuestos sobre los Activos (Empresas);2019; Septiembre ; 141,669,228.36 
Impuestos Sobre la Propiedad;Imp. S/Prop. Inmobiliaria (Persona Física);2019; Septiembre ; 829,034,357.79 
Impuestos Sobre la Propiedad;Impuesto Sobre Sucesiones y Donaciones;2019; Septiembre ; 66,091,240.55 
Impuestos Sobre la Propiedad;Impuesto Sobre los Activos Financieros(Ley139-11);2019; Septiembre ; 446,001.34 
Impuestos Sobre la Propiedad;Imp. Sobre Traspaso Vehículos de Motor;2019; Septiembre ; 100,754,129.52 
Impuestos Sobre la Propiedad;Constitución de Cias;2019; Septiembre ; 28,235,772.90 
Impuestos Sobre la Propiedad;Impuestos S/Cheques y Transf. Bancarias;2019; Septiembre ; 638,610,203.54 
Impuestos Sobre la Propiedad;Actos Traslativos;2019; Septiembre ; -   
Impuestos Sobre la Propiedad;Accesorios sobre la Propiedad;2019; Septiembre ; 188,987,067.02 
Impuestos Sobre los Bienes y Servicios;ITBIS;2019; Septiembre ; 9,974,988,816.40 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuestos Selectivos Prod derivados del Alcohol;2019; Septiembre ; 481,846,795.67 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo a las cervezas;2019; Septiembre ; 1,361,088,957.77 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo al Tabaco;2019; Septiembre ; 24,935,179.13 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos 16% Ad-Valorem;2019; Septiembre ; 1,518,123,662.01 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos Específico;2019; Septiembre ; 3,281,064,856.97 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/Ss. De Telecomunicaciones;2019; Septiembre ; 620,966,149.08 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/ los Seguros;2019; Septiembre ; 590,057,601.58 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Otros;2019; Septiembre ; 6,215,039.88 
Impuestos Sobre el Uso de Bienes y Licencias;Imp. Inscripción Vehículos (Primera Placa);2019; Septiembre ; 792,661,169.59 
